YEAR,WRKSTAT,MARITAL,AGEWED,CHILDS,AGE,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,FEMALE,RACE,INCOME,INCOME98,RELIG,FUND,ATTEND,RELITEN,PRAY,PRAYER,BIBLE,HAPPY,ALIKE1,ALIKE2,ALIKE3,ALIKE4,ALIKE5,ALIKE6,ALIKE7,ALIKE8,AGEWEDCR,HAPUNHAP,REALINC,WORDSUM
1996,1,5,NA,0,20,12,16,NA,1,1,NA,1,1,12,NA,1,3,3,4,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,2
1996,1,1,NA,4,37,13,NA,6,1,NA,0,1,2,10,NA,1,3,8,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,NA
1996,5,3,NA,3,73,14,12,12,0,1,1,0,1,NA,NA,1,2,4,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1996,1,3,NA,3,33,13,14,12,1,1,1,0,1,NA,NA,1,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,1,NA,2,56,16,7,7,3,0,0,0,1,12,NA,1,1,5,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,5
1996,5,2,NA,2,72,13,7,12,1,0,1,1,1,NA,NA,1,2,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,5,1,NA,2,61,16,16,14,2,3,1,0,1,12,NA,1,2,7,3,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,7
1996,1,1,NA,0,72,16,12,14,3,1,1,0,1,NA,NA,4,1,0,1,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
1996,2,1,NA,3,62,12,5,9,1,0,0,1,1,12,NA,1,2,7,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,7,1,NA,2,40,17,12,9,3,0,0,1,1,12,NA,1,1,7,3,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,6
1996,1,1,NA,2,48,12,7,10,1,0,0,1,1,9,NA,4,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,NA
1996,1,1,NA,0,25,12,12,12,1,0,1,0,1,NA,NA,1,3,6,2,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1996,1,1,NA,2,50,12,11,11,1,1,1,1,1,12,NA,1,3,6,3,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,6
1996,1,5,NA,0,23,14,14,NA,1,2,NA,1,1,10,NA,1,1,8,2,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,5
1996,1,2,NA,3,55,12,NA,NA,1,0,0,0,1,NA,NA,1,3,8,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,4,NA,2,51,9,NA,NA,0,NA,NA,0,1,NA,NA,1,2,3,2,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,1,NA,2,49,12,8,12,1,0,1,1,1,12,NA,1,1,5,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,NA
1996,2,3,NA,1,21,12,12,12,1,1,0,1,1,NA,NA,1,3,1,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1996,1,1,NA,2,47,12,8,12,1,0,1,1,1,12,NA,1,2,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,NA
1996,5,2,NA,1,82,12,NA,NA,1,0,0,1,1,NA,NA,1,2,NA,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1996,1,1,NA,3,34,9,NA,12,0,NA,1,0,1,12,NA,1,3,5,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,7,2,NA,6,63,10,NA,NA,0,0,0,1,2,NA,NA,1,2,1,3,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1996,5,3,NA,5,71,3,10,NA,0,NA,NA,1,2,NA,NA,1,3,7,4,5,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1996,5,2,NA,5,70,11,NA,NA,1,NA,NA,1,2,6,NA,1,3,7,4,4,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,2
1996,1,1,NA,2,50,16,13,14,3,1,1,0,2,12,NA,1,2,7,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,1,5,NA,2,32,13,NA,NA,1,0,NA,1,2,10,NA,1,1,0,3,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,4
1996,4,1,NA,2,43,12,NA,NA,1,NA,NA,0,1,12,NA,1,3,4,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,7,1,NA,1,58,12,3,8,1,0,0,1,1,NA,NA,1,2,7,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,5,NA,0,19,12,12,12,1,1,1,0,2,12,NA,1,3,4,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,1,NA,0,53,7,NA,NA,0,NA,0,0,1,12,NA,1,3,3,3,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,8
1996,1,1,NA,1,57,14,16,16,1,3,3,1,1,10,NA,1,3,7,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,7
1996,5,1,NA,4,66,7,NA,NA,0,NA,NA,1,1,9,NA,4,1,NA,1,6,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,6
1996,1,1,NA,1,21,12,NA,12,1,NA,1,1,1,11,NA,5,NA,6,2,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,3
1996,1,3,NA,1,48,11,NA,7,0,NA,0,1,1,11,NA,1,3,0,3,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,6
1996,1,1,NA,3,59,16,8,12,3,0,1,0,1,12,NA,1,3,5,2,6,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,6
1996,2,1,NA,2,36,15,14,16,1,2,3,1,1,12,NA,1,3,2,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,6
1996,7,5,NA,2,43,12,NA,12,1,NA,1,1,2,5,NA,1,3,1,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3988,5
1996,1,4,NA,2,31,12,NA,7,1,0,0,1,1,10,NA,1,3,NA,4,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,6
1996,1,5,NA,0,26,14,NA,NA,2,NA,NA,0,2,12,NA,1,3,0,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,NA
1996,7,2,NA,2,29,12,NA,NA,1,NA,NA,1,2,11,NA,1,3,8,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,NA
1996,1,5,NA,2,47,12,4,3,1,0,0,1,2,12,NA,1,3,8,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,6
1996,1,1,NA,2,38,18,NA,12,3,NA,1,1,2,12,NA,1,3,8,4,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,8
1996,2,2,NA,1,61,12,NA,8,1,NA,0,1,1,11,NA,1,3,5,NA,6,2,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,5
1996,1,4,NA,5,34,12,NA,12,1,NA,1,1,1,11,NA,5,NA,3,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,NA
1996,1,1,NA,2,40,12,12,12,1,1,1,1,2,11,NA,1,2,7,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,5
1996,1,1,NA,1,44,14,10,12,1,0,1,1,1,12,NA,1,3,7,4,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,6
1996,1,2,NA,2,59,16,NA,12,3,NA,1,0,1,12,NA,1,1,5,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,6
1996,1,4,NA,4,49,12,NA,NA,1,NA,1,0,1,12,NA,2,2,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,1,NA,0,31,12,NA,12,1,NA,1,1,2,12,NA,1,3,4,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,1,5,NA,0,32,13,NA,NA,1,NA,NA,0,2,12,NA,1,3,2,NA,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,6
1996,1,1,NA,2,33,8,5,9,0,0,0,0,1,12,NA,1,3,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,NA
1996,1,1,NA,0,25,12,10,16,1,0,3,1,1,12,NA,1,3,1,3,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,3
1996,5,2,NA,6,68,4,NA,7,0,NA,0,0,1,8,NA,1,3,6,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,NA
1996,7,1,NA,8,59,12,8,8,1,0,0,1,3,10,NA,1,3,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,NA
1996,1,1,NA,1,34,9,7,8,1,0,0,0,1,12,NA,1,3,5,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,5
1996,1,4,NA,5,29,11,12,14,0,1,1,0,1,12,NA,1,3,1,3,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,5
1996,1,1,NA,0,28,8,NA,NA,0,NA,0,1,1,11,NA,1,3,0,3,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,6
1996,5,2,NA,5,65,8,NA,7,0,0,0,0,1,12,NA,1,3,5,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,NA
1996,7,1,NA,2,58,8,NA,6,0,0,0,1,1,6,NA,1,3,0,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,5
1996,7,5,NA,1,20,12,12,12,1,1,1,1,2,11,NA,4,1,0,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,2
1996,7,2,NA,6,41,3,NA,NA,0,NA,0,1,2,NA,NA,1,3,NA,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1996,3,2,NA,8,70,8,NA,NA,0,0,1,1,2,4,NA,1,NA,5,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3263,NA
1996,1,5,NA,0,23,12,12,10,1,1,0,1,2,12,NA,1,3,7,3,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,6
1996,1,1,NA,3,63,9,5,9,0,0,0,0,2,10,NA,1,3,5,3,6,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,2
1996,1,3,NA,1,30,14,NA,12,1,NA,1,1,1,9,NA,1,3,2,3,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,5
1996,1,5,NA,0,26,16,16,14,3,3,2,1,1,9,NA,1,3,1,3,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,7
1996,2,1,NA,4,39,12,12,12,1,1,1,1,1,12,NA,1,2,8,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,6
1996,7,2,NA,1,76,10,NA,NA,0,NA,0,1,1,12,NA,1,3,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,5,1,NA,3,84,7,0,0,0,0,0,0,1,1,NA,1,3,7,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA
1996,1,1,NA,2,38,16,16,12,3,3,1,1,1,12,NA,1,3,5,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,7
1996,5,2,NA,5,74,15,13,12,1,1,1,1,1,12,NA,1,1,7,4,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,8
1996,1,1,NA,6,52,20,16,NA,4,3,NA,0,1,12,NA,1,3,8,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,10
1996,1,1,NA,0,37,17,16,16,4,3,3,1,1,12,NA,1,3,3,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,7,1,NA,1,39,19,19,12,3,4,1,1,1,12,NA,1,1,0,3,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,7
1996,1,5,NA,0,27,16,NA,12,3,0,1,0,1,11,NA,2,2,2,3,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,3
1996,2,1,NA,2,51,18,20,14,4,4,2,1,1,12,NA,2,2,7,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,5,1,NA,3,56,13,8,8,1,0,0,0,1,12,NA,1,1,7,4,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,10
1996,1,1,NA,2,43,13,8,10,1,0,0,1,1,NA,NA,1,1,7,4,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
1996,7,3,NA,2,51,12,12,12,1,1,1,1,1,8,NA,1,2,3,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,5
1996,5,2,NA,3,74,14,NA,12,1,NA,1,1,1,7,NA,1,1,7,3,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5438,5
1996,7,2,NA,3,64,8,6,8,0,0,0,1,1,9,NA,1,3,7,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,NA
1996,1,3,NA,1,41,12,9,12,1,0,1,0,1,12,NA,1,1,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,5
1996,1,1,NA,2,53,12,12,12,1,1,1,0,1,12,NA,1,2,7,4,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,7
1996,1,1,NA,2,46,16,14,12,3,1,1,1,1,12,NA,1,2,8,4,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,8
1996,1,5,NA,NA,37,12,12,12,1,1,1,0,1,12,NA,1,3,0,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,7,1,NA,0,84,10,8,8,0,0,0,0,1,9,NA,1,1,8,4,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,2
1996,5,1,NA,2,69,14,NA,14,1,NA,1,0,1,10,NA,1,3,6,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,5
1996,5,2,NA,6,73,6,NA,NA,0,0,0,1,1,10,NA,1,1,7,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,5
1996,5,2,NA,6,89,3,NA,0,0,0,0,0,1,NA,NA,1,3,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,7,2,NA,3,71,10,10,10,0,NA,0,1,1,5,NA,1,1,NA,NA,6,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3988,2
1996,5,3,NA,4,65,11,6,6,0,0,0,0,1,8,NA,1,3,2,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,6
1996,1,4,NA,2,24,8,13,9,0,1,0,0,1,2,NA,1,3,NA,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,4
1996,1,5,NA,0,34,13,13,NA,1,1,NA,0,1,9,NA,1,3,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,NA
1996,7,3,NA,3,35,12,0,4,1,0,0,1,1,NA,NA,1,3,5,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,3,NA,3,37,10,NA,NA,0,0,0,0,1,11,NA,1,3,NA,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,7
1996,7,2,NA,2,73,8,12,8,0,1,0,1,1,1,NA,1,1,2,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,2
1996,7,3,NA,1,26,9,12,12,0,1,NA,1,1,1,NA,1,3,3,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA
1996,7,3,NA,2,29,11,NA,NA,1,NA,NA,1,1,9,NA,1,3,3,3,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,3
1996,8,1,NA,1,39,14,6,6,0,0,0,1,1,9,NA,1,3,8,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,4
1996,1,1,NA,2,56,15,11,12,1,0,1,0,1,12,NA,1,2,5,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,8
1996,5,1,NA,2,66,12,11,11,1,1,1,0,1,9,NA,1,3,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,NA
1996,1,1,NA,0,44,11,NA,7,0,NA,0,0,1,8,NA,1,3,0,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6525,NA
1996,1,1,NA,2,48,9,6,8,1,0,0,1,1,10,NA,4,1,2,1,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,4
1996,7,1,NA,2,32,13,8,13,1,0,1,1,1,11,NA,5,NA,7,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,5
1996,5,1,NA,0,68,17,NA,12,4,NA,1,0,1,12,NA,1,1,0,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,5
1996,1,1,NA,1,21,12,8,11,1,0,0,1,1,9,NA,4,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,NA
1996,1,1,NA,1,34,11,7,9,0,0,0,0,1,12,NA,1,3,2,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,3
1996,1,1,NA,3,62,11,NA,8,0,NA,0,1,1,11,NA,1,2,7,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,6
1996,7,1,NA,1,27,12,12,14,1,1,2,1,1,9,NA,1,3,7,4,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9969,4
1996,1,3,NA,2,70,14,NA,0,2,NA,0,1,1,NA,NA,1,3,4,3,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1996,1,1,NA,1,54,12,NA,12,1,NA,1,0,1,10,NA,1,3,8,4,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,6
1996,7,1,NA,4,46,12,NA,NA,1,NA,NA,1,1,12,NA,2,2,2,3,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,7
1996,2,5,NA,0,19,11,12,14,0,1,2,0,2,10,NA,1,3,3,3,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13594,7
1996,1,1,NA,2,48,14,14,14,2,1,1,1,1,12,NA,1,3,8,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,7
1996,3,1,NA,2,38,12,18,14,1,4,1,1,1,12,NA,5,NA,7,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,1,1,NA,3,40,18,12,16,4,1,3,0,1,12,NA,1,1,4,4,6,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,8
1996,1,1,NA,2,61,12,10,9,1,0,0,1,1,12,NA,1,3,1,3,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,8
1996,5,2,NA,3,74,11,8,8,0,0,0,1,1,11,NA,1,3,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,NA
1996,1,1,NA,2,39,16,12,12,3,1,1,1,1,12,NA,1,3,8,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,NA
1996,1,1,NA,2,35,12,14,16,1,1,3,0,1,12,NA,1,3,8,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,8
1996,1,1,NA,2,25,12,20,12,1,1,1,1,1,12,NA,1,3,NA,NA,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48938,5
1996,1,1,NA,4,54,8,NA,8,0,NA,0,0,1,12,NA,1,3,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,NA
1996,7,1,NA,5,34,16,12,12,3,1,1,1,1,12,NA,1,3,1,3,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,6
1996,7,1,NA,4,59,12,6,NA,1,0,NA,1,1,12,NA,1,1,5,3,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,4
1996,1,1,NA,4,63,12,12,10,1,1,0,0,1,4,NA,1,1,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3263,NA
1996,8,1,NA,4,52,11,NA,12,1,0,1,0,1,10,NA,1,3,5,3,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,2
1996,1,1,NA,4,38,16,14,9,3,1,1,0,1,12,NA,1,3,8,4,6,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,8
1996,1,1,NA,3,51,10,1,3,0,0,0,0,1,NA,NA,1,1,5,3,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1996,1,1,NA,0,26,16,13,12,2,1,1,1,1,12,NA,5,NA,4,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19938,NA
1996,1,5,NA,0,33,12,NA,12,1,NA,1,1,1,12,NA,2,2,2,4,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,7
1996,1,1,NA,1,36,16,NA,12,2,NA,1,1,1,12,NA,2,2,7,4,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94853,6
1996,2,1,NA,4,65,8,NA,0,0,0,0,0,1,12,NA,2,2,0,3,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,3
1996,1,1,NA,0,39,12,NA,12,1,NA,1,1,1,12,NA,2,2,2,3,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,3
1996,1,1,NA,2,70,10,0,4,0,0,0,0,1,12,NA,2,2,3,3,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,4
1996,7,1,NA,4,25,10,NA,5,0,NA,0,1,1,11,NA,1,3,8,2,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,5
1996,1,3,NA,3,44,10,12,3,0,1,0,1,1,NA,NA,1,3,2,2,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1996,1,1,NA,4,49,13,NA,12,1,NA,1,0,1,12,NA,1,3,0,3,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,3
1996,1,3,NA,1,39,14,NA,4,1,NA,0,0,2,12,NA,1,3,8,4,6,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,6
1996,1,3,NA,3,39,17,NA,18,3,NA,4,0,1,12,NA,1,3,7,4,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,5
1996,1,1,NA,2,49,12,0,9,1,0,0,1,1,12,NA,1,3,3,3,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,4
1996,1,1,NA,4,51,13,8,12,1,0,1,0,1,12,NA,1,2,3,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,5
1996,2,5,NA,2,22,12,11,11,1,0,0,1,2,3,NA,1,3,2,2,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538,5
1996,1,2,NA,3,69,12,3,5,1,0,0,1,1,NA,NA,1,3,NA,2,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1996,1,5,NA,1,23,13,NA,NA,1,NA,NA,0,2,11,NA,1,1,4,2,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,5
1996,1,4,NA,5,37,11,NA,NA,0,NA,NA,1,2,6,NA,1,3,7,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4713,0
1996,5,2,NA,NA,74,12,3,NA,1,0,NA,1,1,11,NA,1,3,3,3,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17038,6
1996,1,1,NA,2,40,12,9,12,1,0,1,1,1,12,NA,4,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23563,NA
1996,7,3,NA,4,38,9,NA,NA,0,NA,NA,1,1,10,NA,1,3,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,NA
1996,7,1,NA,7,60,12,8,13,1,0,1,1,1,12,NA,1,3,7,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32625,7
1996,5,2,NA,4,78,11,5,7,1,0,0,0,1,NA,NA,1,3,8,3,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
1996,1,1,NA,2,30,13,12,10,1,1,1,1,1,12,NA,1,3,5,3,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27188,6
1996,1,1,NA,3,29,12,12,12,1,1,1,0,3,NA,NA,4,1,0,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,2,1,NA,3,54,15,8,10,1,0,0,1,1,11,NA,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15406,NA
1996,5,2,NA,3,67,12,9,8,1,1,0,1,1,9,NA,1,1,3,3,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8156,7
1996,7,1,NA,2,26,12,12,12,1,1,1,1,1,10,NA,1,3,8,4,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11781,2
